,index,ID,strategy,label
4376,2053,02-067,For example: Include her in meals and social gatherings even though it is not like the rest of the family.,1.0
4377,2054,02-067,"Give his clean laundry to ""shake"" while I fold it",1.0
4378,2055,02-067,"Give her clean laundry to ""shake"" while I fold it and she will feel better for having completed her task.",1.0
4379,2056,02-067,"Give their clean laundry to ""shake"" while I fold it.",1.0
4380,2057,02-067,"Give her clean laundry to ""shake"" while I fold and she feels like she's helping.",1.0
4381,2058,02-067,Give her clean laundry to shake while I fold it.,1.0
4382,2059,02-067,Give her clean laundry to shake and fold with me.,1.0
4383,2060,482,"Encourage her to dance, move and play.",1.0
4384,2061,482,"Encourage her to move, dance and play with toys.",1.0
4385,2062,139,I take him to the community sponsored place whether he interact or not with the other children.,1.0
4386,2063,139,"I will give my child a task that doesnÃ¢â‚¬â„¢t need to be done, but is harmless. Such as sweeping the floor and using the swiffer duster.",1.0
4387,2064,139,"I will enlist myself to get my son to do some tasks, such as sweeping the floors at night.",1.0
4388,2065,139,I will give my son a task that doesn't really need to be done but is harmless. Such as sweeping the floor.,1.0
4389,2066,139,"I will assign my son a task that doesn't need to be done but is harmless, such as sweeping the floor and using the Swiffer duster.",1.0
4390,2067,139,"I will give my son a task that doesn't really need to be done but is harmless, such as sweeping the floor and using the swiffer duster.",1.0
4391,2068,139,I will give my son a task that does not really need to be done but is harmless. Such as sweeping the floor and using the swiffer duster.,1.0
4392,2069,98,"I let him set his own pace and make decisions on who he wants to interact with. I make a point to let him know he has some control in his life,",1.0
4393,2070,98,I let him set his own pace and make decisions on who he wants to interact with. I make a point to let him know he has some control in his life.,1.0
4394,2071,98,I made a point to let him set his own pace and make decisions on who he wants to interact with. I make a point to let him know he has some control in his life.,1.0
4395,2072,98,"I let him set his own pace and make decisions on who he wants to interact with me. I make a point to let him know he has some control in his life,",1.0
4396,2073,98,"I let him set his own pace and make decisions about who he wants to interact with. I make a point to let him know he has some control in his life,",1.0
4397,2074,98,I let my son decide how and when he would like to eat. He has an NG tube and is learning to eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence,1.0
4398,2075,98,I let my son decide how and when he would like to eat. He has an NG tube and is learning ot eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence,1.0
4399,2076,98,Let your son feel independent. He is starting a new stage of learning to eat. I let him set his pace and decide to bring the spoon to his mouth. He likes the independence,1.0
4400,2077,98,I let my son decide how and when he would like to eat. He has an NG tube and is learning to eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence.,1.0
4401,2078,98,I let my son decide how and when ohe would like to eat. He has an NG tube and is learning ot eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence,1.0
4402,2079,98,Let your son decide how and when he would like to eat. He has an NG tube and is learning ot eat.I let him set the pace and decide to bring the spoon to his mouth. My son likes the independence,1.0
4403,2080,98,Let your toddler decide how and when to eat. You don't have to follow his lead. Let him set the pace and bring the spoon to his mouth. He likes the independence.,1.0
4404,2081,98,I let my son decide how and when he wants to eat. He has an NG tube and is learning ot eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence,1.0
4405,2082,98,I let my son decide how and when he should eat. He has an NG tube and is learning to eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence,1.0
4406,2083,98,I ask my son if I can change his diaper in hopes of giving him autonomy over his body and to let him be an active participant in his care.,1.0
4407,2084,98,I ask my son if I can change his diaper in the hopes of giving him autonomy over his body and to let him be an active participant in his care.,1.0
4408,2085,98,I ask my son if I can change his diaper so as to allow him to develop autonomy over his body and to let him be active participant in his care.,1.0
4409,2086,98,"As an example, I ask my son if I can change his diaper in hopes of giving him and letting him be an active participant in his care.",1.0
4410,2087,98,I ask my son if I can change his diaper in hopes of giving him autonomy and letting him be an active participant in his care.,1.0
4411,2088,98,"I ask my son if I can change his diaper, in hopes of giving him autonomy over his body and to let him be an active participant in his care.",1.0
4412,2089,111,"Find ways that she can help and be actively involved in a way that she doesn't generally do, instead of just watching.",1.0
4413,2090,111,Find ways that she can help and be actively involved in learning rather than just watching.,1.0
4414,2091,111,"By finding her own ways to help, instead of just watching, she might be more engaged in the learning process.",1.0
4415,2092,111,"Find ways that she can help and be actively involved in her educational activity, rather than waiting to see what happens.",1.0
4416,2093,111,Ensuring that she isn't too pumped up before it starts,1.0
4417,2094,111,Ensure that she isn't too tired before it starts.,1.0
4418,2095,111,Ensuring that she isn't too tired before it starts allows you to keep her attention and is good for her self-esteem.,1.0
4419,2096,111,"When she is going to the concert, ensure that she hasn""t eaten too many carbs.",1.0
4420,2097,111,Ensuring that she isn't too tired before it begins.,1.0
4421,2098,111,Assuring that she isn't too tired before class.,1.0
4422,2099,111,Ensuring no one else is too tired before it starts:,1.0
4423,2100,111,Ensuring she is well rested and ready before heading out to community.,1.0
4424,2101,111,Ensuring she is well rested and red prior to heading out into the community.,1.0
4425,2102,111,Ensure she is well rested and red prior to heading out into community.,1.0
4426,2103,111,Ensuring she is well rested and alert prior to heading out into community.,1.0
4427,2104,111,Ensuring she is well rested and ready prior to heading out into community.,1.0
4428,2105,111,Ensuring she is well rested and red prior to heading out into her community.,1.0
4429,2106,111,Insuring she is well rest,1.0
4430,2107,111,Ensure she is well rested,1.0
4431,2108,111,Ensure she has enough rest,1.0
4432,2109,111,"Whether you are at a boarding school or an airport, ensure you aren't tired or hungry in case of delays, which can reduce the feeling of sleetiness.",1.0
4433,2110,111,Having patience and letting her to help you clean up and let her make a mess.,1.0
4434,2111,111,Having patience and letting her make a mess is the way to go.,1.0
4435,2112,111,Let her make a mess.,1.0
4436,2113,111,Allowing her to make a mess,1.0
4437,2114,841,involve our son in day to day tasks to promote language development etc.,1.0
4438,2115,841,"We will give our son lots of opportunity to say things to us in front of others Ã¢â‚¬â€œ he can say Ã¢â‚¬Å“Mommy, mommy,Ã¢â‚¬Â Ã¢â‚¬Å“Mommy, mommy,Ã¢â‚¬Â Ã¢â‚¬Å“I wonder,Ã¢â‚¬Â Ã¢â‚¬Å“Look, I wonder,Ã¢â‚¬Â Ã¢â‚¬Å“Good morning,Ã¢â‚¬Â Ã¢â‚¬Å“Good day,Ã¢â‚¬Â Ã¢â‚¬Å“What can I do for you?Ã¢â‚¬Â Ã¢â‚¬Å“BecauseÃ¢â‚¬Â etc.",1.0
